X,Y,Z
0.000000000000000000e+00,-9.000000000000000000e+00,0.000000000000000000e+00
-3.461538553237915039e+00,-8.307692527770996094e+00,0.000000000000000000e+00
-2.769230842590332031e+00,-8.307692527770996094e+00,-2.076923131942749023e+00
-2.769230842590332031e+00,-8.307692527770996094e+00,-1.384615421295166016e+00
-2.769230842590332031e+00,-8.307692527770996094e+00,-6.923077106475830078e-01
-2.769230842590332031e+00,-8.307692527770996094e+00,0.000000000000000000e+00
-2.769230842590332031e+00,-8.307692527770996094e+00,6.923077106475830078e-01
-2.769230842590332031e+00,-8.307692527770996094e+00,1.384615421295166016e+00
-2.769230842590332031e+00,-8.307692527770996094e+00,2.076923131942749023e+00
-2.076923131942749023e+00,-8.307692527770996094e+00,-2.769230842590332031e+00
-2.076923131942749023e+00,-8.307692527770996094e+00,-2.076923131942749023e+00
-2.076923131942749023e+00,-8.307692527770996094e+00,-1.384615421295166016e+00
-2.076923131942749023e+00,-8.307692527770996094e+00,-6.923077106475830078e-01
-2.076923131942749023e+00,-8.307692527770996094e+00,0.000000000000000000e+00
-2.076923131942749023e+00,-8.307692527770996094e+00,6.923077106475830078e-01
-2.076923131942749023e+00,-8.307692527770996094e+00,1.384615421295166016e+00
-2.076923131942749023e+00,-8.307692527770996094e+00,2.076923131942749023e+00
-2.076923131942749023e+00,-8.307692527770996094e+00,2.769230842590332031e+00
-1.384615421295166016e+00,-8.307692527770996094e+00,-2.769230842590332031e+00
-1.384615421295166016e+00,-8.307692527770996094e+00,-2.076923131942749023e+00
-1.384615421295166016e+00,-8.307692527770996094e+00,-1.384615421295166016e+00
-1.384615421295166016e+00,-8.307692527770996094e+00,-6.923077106475830078e-01
-1.384615421295166016e+00,-8.307692527770996094e+00,0.000000000000000000e+00
-1.384615421295166016e+00,-8.307692527770996094e+00,6.923077106475830078e-01
-1.384615421295166016e+00,-8.307692527770996094e+00,1.384615421295166016e+00
-1.384615421295166016e+00,-8.307692527770996094e+00,2.076923131942749023e+00
-1.384615421295166016e+00,-8.307692527770996094e+00,2.769230842590332031e+00
-6.923077106475830078e-01,-8.307692527770996094e+00,-2.769230842590332031e+00
-6.923077106475830078e-01,-8.307692527770996094e+00,-2.076923131942749023e+00
-6.923077106475830078e-01,-8.307692527770996094e+00,-1.384615421295166016e+00
-6.923077106475830078e-01,-8.307692527770996094e+00,-6.923077106475830078e-01
-6.923077106475830078e-01,-8.307692527770996094e+00,0.000000000000000000e+00
-6.923077106475830078e-01,-8.307692527770996094e+00,6.923077106475830078e-01
-6.923077106475830078e-01,-8.307692527770996094e+00,1.384615421295166016e+00
-6.923077106475830078e-01,-8.307692527770996094e+00,2.076923131942749023e+00
-6.923077106475830078e-01,-8.307692527770996094e+00,2.769230842590332031e+00
0.000000000000000000e+00,-8.307692527770996094e+00,-3.461538553237915039e+00
0.000000000000000000e+00,-8.307692527770996094e+00,-2.769230842590332031e+00
0.000000000000000000e+00,-8.307692527770996094e+00,-2.076923131942749023e+00
0.000000000000000000e+00,-8.307692527770996094e+00,-1.384615421295166016e+00
0.000000000000000000e+00,-8.307692527770996094e+00,-6.923077106475830078e-01
0.000000000000000000e+00,-8.307692527770996094e+00,0.000000000000000000e+00
0.000000000000000000e+00,-8.307692527770996094e+00,6.923077106475830078e-01
0.000000000000000000e+00,-8.307692527770996094e+00,1.384615421295166016e+00
0.000000000000000000e+00,-8.307692527770996094e+00,2.076923131942749023e+00
0.000000000000000000e+00,-8.307692527770996094e+00,2.769230842590332031e+00
0.000000000000000000e+00,-8.307692527770996094e+00,3.461538553237915039e+00
6.923077106475830078e-01,-8.307692527770996094e+00,-2.769230842590332031e+00
6.923077106475830078e-01,-8.307692527770996094e+00,-2.076923131942749023e+00
6.923077106475830078e-01,-8.307692527770996094e+00,-1.384615421295166016e+00
6.923077106475830078e-01,-8.307692527770996094e+00,-6.923077106475830078e-01
6.923077106475830078e-01,-8.307692527770996094e+00,0.000000000000000000e+00
6.923077106475830078e-01,-8.307692527770996094e+00,6.923077106475830078e-01
6.923077106475830078e-01,-8.307692527770996094e+00,1.384615421295166016e+00
6.923077106475830078e-01,-8.307692527770996094e+00,2.076923131942749023e+00
6.923077106475830078e-01,-8.307692527770996094e+00,2.769230842590332031e+00
1.384615421295166016e+00,-8.307692527770996094e+00,-2.769230842590332031e+00
1.384615421295166016e+00,-8.307692527770996094e+00,-2.076923131942749023e+00
1.384615421295166016e+00,-8.307692527770996094e+00,-1.384615421295166016e+00
1.384615421295166016e+00,-8.307692527770996094e+00,-6.923077106475830078e-01
1.384615421295166016e+00,-8.307692527770996094e+00,0.000000000000000000e+00
1.384615421295166016e+00,-8.307692527770996094e+00,6.923077106475830078e-01
1.384615421295166016e+00,-8.307692527770996094e+00,1.384615421295166016e+00
1.384615421295166016e+00,-8.307692527770996094e+00,2.076923131942749023e+00
1.384615421295166016e+00,-8.307692527770996094e+00,2.769230842590332031e+00
2.076923131942749023e+00,-8.307692527770996094e+00,-2.769230842590332031e+00
2.076923131942749023e+00,-8.307692527770996094e+00,-2.076923131942749023e+00
2.076923131942749023e+00,-8.307692527770996094e+00,-1.384615421295166016e+00
2.076923131942749023e+00,-8.307692527770996094e+00,-6.923077106475830078e-01
2.076923131942749023e+00,-8.307692527770996094e+00,0.000000000000000000e+00
2.076923131942749023e+00,-8.307692527770996094e+00,6.923077106475830078e-01
2.076923131942749023e+00,-8.307692527770996094e+00,1.384615421295166016e+00
2.076923131942749023e+00,-8.307692527770996094e+00,2.076923131942749023e+00
2.076923131942749023e+00,-8.307692527770996094e+00,2.769230842590332031e+00
2.769230842590332031e+00,-8.307692527770996094e+00,-2.076923131942749023e+00
2.769230842590332031e+00,-8.307692527770996094e+00,-1.384615421295166016e+00
2.769230842590332031e+00,-8.307692527770996094e+00,-6.923077106475830078e-01
2.769230842590332031e+00,-8.307692527770996094e+00,0.000000000000000000e+00
2.769230842590332031e+00,-8.307692527770996094e+00,6.923077106475830078e-01
2.769230842590332031e+00,-8.307692527770996094e+00,1.384615421295166016e+00
2.769230842590332031e+00,-8.307692527770996094e+00,2.076923131942749023e+00
3.461538553237915039e+00,-8.307692527770996094e+00,0.000000000000000000e+00
-4.153846263885498047e+00,-7.615384578704833984e+00,-2.076923131942749023e+00
-4.153846263885498047e+00,-7.615384578704833984e+00,-1.384615421295166016e+00
-4.153846263885498047e+00,-7.615384578704833984e+00,-6.923077106475830078e-01
-4.153846263885498047e+00,-7.615384578704833984e+00,0.000000000000000000e+00
-4.153846263885498047e+00,-7.615384578704833984e+00,6.923077106475830078e-01
-4.153846263885498047e+00,-7.615384578704833984e+00,1.384615421295166016e+00
-4.153846263885498047e+00,-7.615384578704833984e+00,2.076923131942749023e+00
-3.461538553237915039e+00,-7.615384578704833984e+00,-2.769230842590332031e+00
-3.461538553237915039e+00,-7.615384578704833984e+00,-2.076923131942749023e+00
-3.461538553237915039e+00,-7.615384578704833984e+00,-1.384615421295166016e+00
-3.461538553237915039e+00,-7.615384578704833984e+00,-6.923077106475830078e-01
-3.461538553237915039e+00,-7.615384578704833984e+00,0.000000000000000000e+00
-3.461538553237915039e+00,-7.615384578704833984e+00,6.923077106475830078e-01
-3.461538553237915039e+00,-7.615384578704833984e+00,1.384615421295166016e+00
-3.461538553237915039e+00,-7.615384578704833984e+00,2.076923131942749023e+00
-3.461538553237915039e+00,-7.615384578704833984e+00,2.769230842590332031e+00
-2.769230842590332031e+00,-7.615384578704833984e+00,-3.461538553237915039e+00
-2.769230842590332031e+00,-7.615384578704833984e+00,-2.769230842590332031e+00
-2.769230842590332031e+00,-7.615384578704833984e+00,-2.076923131942749023e+00
-2.769230842590332031e+00,-7.615384578704833984e+00,-1.384615421295166016e+00
-2.769230842590332031e+00,-7.615384578704833984e+00,-6.923077106475830078e-01
-2.769230842590332031e+00,-7.615384578704833984e+00,0.000000000000000000e+00
-2.769230842590332031e+00,-7.615384578704833984e+00,6.923077106475830078e-01
-2.769230842590332031e+00,-7.615384578704833984e+00,1.384615421295166016e+00
-2.769230842590332031e+00,-7.615384578704833984e+00,2.076923131942749023e+00
-2.769230842590332031e+00,-7.615384578704833984e+00,2.769230842590332031e+00
-2.769230842590332031e+00,-7.615384578704833984e+00,3.461538553237915039e+00
-2.076923131942749023e+00,-7.615384578704833984e+00,-4.153846263885498047e+00
-2.076923131942749023e+00,-7.615384578704833984e+00,-3.461538553237915039e+00
-2.076923131942749023e+00,-7.615384578704833984e+00,-2.769230842590332031e+00
-2.076923131942749023e+00,-7.615384578704833984e+00,-2.076923131942749023e+00
-2.076923131942749023e+00,-7.615384578704833984e+00,-1.384615421295166016e+00
-2.076923131942749023e+00,-7.615384578704833984e+00,-6.923077106475830078e-01
-2.076923131942749023e+00,-7.615384578704833984e+00,0.000000000000000000e+00
-2.076923131942749023e+00,-7.615384578704833984e+00,6.923077106475830078e-01
-2.076923131942749023e+00,-7.615384578704833984e+00,1.384615421295166016e+00
-2.076923131942749023e+00,-7.615384578704833984e+00,2.076923131942749023e+00
-2.076923131942749023e+00,-7.615384578704833984e+00,2.769230842590332031e+00
-2.076923131942749023e+00,-7.615384578704833984e+00,3.461538553237915039e+00
-2.076923131942749023e+00,-7.615384578704833984e+00,4.153846263885498047e+00
-1.384615421295166016e+00,-7.615384578704833984e+00,-4.153846263885498047e+00
-1.384615421295166016e+00,-7.615384578704833984e+00,-3.461538553237915039e+00
-1.384615421295166016e+00,-7.615384578704833984e+00,-2.769230842590332031e+00
-1.384615421295166016e+00,-7.615384578704833984e+00,-2.076923131942749023e+00
-1.384615421295166016e+00,-7.615384578704833984e+00,-1.384615421295166016e+00
